event_id,gate,category,sample,loss
6984,32,1,5956,821323293.5
6985,51,3,5957,13601441715.0
6986,46,2,5957,3450533798.0
6987,12,1,5957,1140454593.0
6988,14,3,5958,5030803098.0
6989,1,1,5959,638731379.9
6990,27,1,5960,1247943521.0
6991,10,1,5961,1001536826.0
6992,53,2,5962,4224952563.0
6993,53,1,5962,1316785465.0
6994,39,2,5963,2424371639.0
6995,18,3,5964,7188343121.0
6996,62,1,5965,462562513.5
6997,51,3,5966,7952521121.0
6998,58,1,5966,775055478.6
6999,14,3,5967,8938953132.0
7000,52,1,5967,630045863.1
7001,46,1,5970,524354473.6
7002,12,1,5970,1591828689.0
7003,39,2,5972,2424371639.0
7004,12,1,5972,387473868.0
7005,29,1,5975,821323293.5
7006,22,1,5980,947222683.7
7007,62,1,5980,462562513.5
7008,12,1,5984,658469296.3
7009,11,2,5984,2544197467.0
7010,45,1,5985,1119276599.0
7011,12,1,5986,566645504.7
7012,53,2,5986,4224952563.0
7013,9,3,5987,5961674471.0
7014,50,1,5988,795430630.9
7015,9,1,5988,524354473.6
7016,12,1,5991,1306194705.0
7017,20,4,5992,26234121822.0
7018,51,3,5994,8437337036.0
7019,58,1,5994,775055478.6
7020,21,1,5995,785057726.5
7021,16,3,5995,8938953132.0
7022,21,1,5995,1624871268.0
7023,17,3,5996,7188343121.0
7024,21,4,5996,14948036345.0
7025,46,1,5997,524354473.6
7026,11,2,5997,2544197467.0
7027,15,1,5998,828991177.4
7028,51,3,5998,5268119824.0
7029,49,3,5999,6613654285.0
7030,8,2,5999,2424371639.0
7031,48,3,5999,8097986358.0
7032,53,2,6000,4224952563.0
7033,53,1,6001,1316785465.0
7034,14,1,6001,698440692.5
7035,21,1,6001,1624871268.0
7036,15,3,6002,8938953132.0
7037,49,3,6002,6613654285.0
7038,12,1,6003,1339175420.0
7039,9,3,6005,5961674471.0
7040,29,1,6006,821323293.5
7041,37,2,6006,3450533798.0
7042,50,1,6007,795430630.9
7043,49,1,6007,619321084.4
7044,13,3,6008,5030803098.0
7045,14,1,6010,1289941312.0
7046,15,3,6010,8938953132.0
7047,14,1,6010,1087331378.0
7048,49,1,6011,549936168.5
7049,12,1,6011,1428147671.0
7050,11,2,6012,2544197467.0
7051,53,2,6012,4224952563.0
7052,27,1,6012,1247943521.0
7053,52,1,6012,696341062.3
7054,61,2,6013,3611421792.0
7055,21,4,6013,14948036345.0
7056,20,3,6014,6613654285.0
7057,51,3,6015,6929494531.0
7058,14,1,6016,868798851.7
7059,63,2,6017,2733219431.0
7060,22,1,6017,947222683.7
7061,46,1,6018,524354473.6
7062,14,1,6018,713477164.2
7063,14,1,6019,606189983.2
7064,51,3,6020,6750280220.0
7065,20,4,6021,26234121822.0
7066,39,2,6021,2424371639.0
7067,9,3,6022,5961674471.0
7068,1,1,6022,697425053.5
7069,22,1,6023,947222683.7
7070,53,1,6023,1316785465.0
7071,21,2,6025,4661767010.0
7072,32,1,6025,821323293.5
7073,52,1,6025,348430202.4
7074,58,1,6026,775055478.6
7075,26,1,6026,1205057041.0
7076,12,1,6027,1808318768.0
7077,1,1,6027,819320715.7
7078,51,1,6029,389536545.5
7079,40,4,6029,14853619650.0
7080,14,1,6030,1289941312.0
7081,49,3,6031,6613654285.0
7082,12,1,6031,561773148.8
7083,52,1,6031,607597920.3
7084,12,1,6032,1186847301.0
7085,48,3,6032,8097986358.0
7086,1,1,6033,1240098159.0
7087,12,3,6034,8126555557.0
7088,1,1,6034,1179756688.0
7089,52,1,6034,628169151.3
7090,12,1,6035,1869341065.0
7091,49,1,6035,549936168.5
7092,50,3,6035,16407994443.0
7093,20,3,6038,6613654285.0
7094,46,4,6040,14948036345.0
7095,25,1,6041,785057726.5
7096,9,1,6042,524354473.6
7097,46,4,6042,14948036345.0
7098,52,1,6042,544904918.6
7099,1,1,6042,875354503.9
7100,40,4,6042,14853619650.0
7101,37,2,6043,3450533798.0
7102,20,4,6043,26234121822.0
7103,8,2,6043,2424371639.0
7104,49,1,6043,1329246639.0
7105,29,1,6044,821323293.5
7106,46,4,6046,14948036345.0
7107,45,1,6048,1119276599.0
7108,20,2,6049,4661767010.0
7109,49,1,6049,575569395.4
7110,24,1,6049,785057726.5
7111,14,1,6049,1076550989.0
7112,50,1,6050,795430630.9
7113,45,1,6051,1119276599.0
7114,11,2,6051,2544197467.0
7115,14,1,6053,966239486.3
7116,20,3,6054,6613654285.0
7117,52,2,6054,4224952563.0
7118,14,3,6056,5030803098.0
7119,2,3,6057,5749773962.0
7120,12,1,6058,652571647.7
7121,29,1,6058,821323293.5
7122,36,1,6058,1361850958.0
7123,52,2,6059,4224952563.0
7124,15,1,6059,932453718.1
7125,25,1,6060,785057726.5
7126,9,3,6061,5961674471.0
7127,15,1,6062,817090986.9
7128,62,1,6062,462562513.5
7129,25,1,6062,785057726.5
7130,8,2,6064,2424371639.0
7131,13,3,6064,5030803098.0
7132,37,2,6064,3450533798.0
7133,46,4,6064,14948036345.0
7134,37,1,6065,1361850958.0
7135,12,1,6067,1289941312.0
7136,50,1,6068,795430630.9
7137,1,1,6068,837541889.4
7138,57,1,6069,775055478.6
7139,12,1,6070,1051968225.0
7140,58,1,6071,775055478.6
7141,14,3,6071,5030803098.0
7142,49,1,6072,987777680.8
7143,13,1,6072,1289941312.0
7144,1,1,6075,834279559.1
7145,12,1,6075,1018645916.0
7146,29,1,6075,821323293.5
7147,51,3,6077,5534772550.0
7148,50,1,6077,795430630.9
7149,9,3,6079,5961674471.0
7150,1,1,6079,806920219.0
7151,58,1,6082,775055478.6
7152,6,1,6083,901765476.2
7153,1,1,6085,1236861880.0
7154,1,3,6087,5749773962.0
7155,50,1,6087,795430630.9
7156,8,2,6088,2424371639.0
7157,15,1,6089,973499175.9
7158,49,3,6090,6613654285.0
7159,36,2,6090,3450533798.0
7160,53,1,6090,1316785465.0
7161,22,1,6091,947222683.7
7162,14,1,6091,1289941312.0
7163,1,1,6091,850330278.9
7164,20,3,6091,6613654285.0
7165,10,1,6093,1020012600.0
7166,37,1,6093,1361850958.0
7167,21,1,6093,1624871268.0
7168,50,1,6093,795430630.9
7169,10,1,6094,563158244.3
7170,24,1,6095,785057726.5
7171,11,2,6095,2544197467.0
7172,48,1,6095,1355051238.0
7173,51,3,6096,8462898372.0
7174,58,1,6097,775055478.6
7175,12,1,6097,1289941312.0
7176,14,1,6098,937291505.6
7177,27,1,6098,1247943521.0
7178,62,1,6098,462562513.5
7179,10,1,6100,671279782.7
7180,14,1,6100,1289941312.0
7181,58,1,6102,775055478.6
7182,2,3,6103,5749773962.0
7183,36,2,6105,3450533798.0
7184,18,3,6105,7188343121.0
7185,12,1,6106,518379948.6
7186,12,1,6107,616974642.5
7187,8,2,6107,2424371639.0
7188,1,1,6107,766804461.2
7189,61,1,6107,462562513.5
7190,1,1,6107,916523876.6
7191,6,1,6109,901765476.2
7192,53,2,6110,4224952563.0
7193,9,1,6110,524354473.6
7194,15,1,6112,925736797.1
7195,12,1,6113,318118756.5
7196,37,1,6113,1361850958.0
7197,48,3,6114,8097986358.0
7198,51,3,6115,7654189883.0
7199,15,1,6116,960374721.8
7200,15,1,6117,1029797584.0
7201,39,4,6117,14853619650.0
7202,52,1,6117,532456674.8
7203,49,1,6118,860583767.5
7204,11,2,6120,2544197467.0
7205,2,1,6122,1029772370.0
7206,61,2,6122,3611421792.0
7207,1,1,6122,859821114.7
7208,20,4,6122,26234121822.0
7209,1,1,6123,910637375.8
7210,21,1,6124,1624871268.0
7211,48,3,6124,8097986358.0
7212,37,2,6126,3450533798.0
7213,49,3,6127,6613654285.0
7214,62,2,6127,2733219431.0
7215,21,1,6127,947222683.7
7216,8,2,6130,2424371639.0
7217,12,1,6131,1059729189.0
7218,12,1,6131,1188178182.0
7219,50,1,6133,795430630.9
7220,18,3,6133,7188343121.0
7221,46,1,6135,524354473.6
7222,11,2,6136,2544197467.0
7223,20,3,6137,6613654285.0
7224,37,1,6137,1361850958.0
7225,11,2,6137,2544197467.0
7226,46,4,6137,14948036345.0
7227,20,2,6139,4661767010.0
7228,3,3,6139,5749773962.0
7229,49,3,6140,6613654285.0
7230,11,1,6141,422622716.4
7231,37,2,6141,3450533798.0
7232,2,1,6142,992910758.7
7233,9,3,6143,5961674471.0
7234,27,1,6143,1205057041.0
7235,18,3,6144,7188343121.0
7236,62,1,6145,462562513.5
7237,21,1,6146,785057726.5
7238,6,1,6147,901765476.2
7239,5,1,6147,903366343.7
7240,52,2,6147,4224952563.0
7241,12,1,6147,1289941312.0
7242,10,1,6148,581693151.3
7243,15,3,6149,8938953132.0
7244,8,2,6149,2424371639.0
7245,32,1,6153,821323293.5
7246,46,4,6154,14948036345.0
7247,46,4,6155,14948036345.0
7248,6,1,6155,901765476.2
7249,53,2,6156,4224952563.0
7250,58,1,6156,775055478.6
7251,14,3,6158,7188343121.0
7252,2,1,6158,1014806622.0
7253,11,2,6159,2544197467.0
7254,39,2,6160,2424371639.0
7255,20,3,6161,6613654285.0
7256,12,1,6161,1153012153.0
7257,53,2,6162,4224952563.0
7258,37,1,6162,1361850958.0
7259,37,2,6163,3450533798.0
7260,9,3,6164,5961674471.0
7261,37,2,6164,3450533798.0
7262,13,3,6164,5030803098.0
7263,11,2,6164,2544197467.0
7264,51,3,6164,7844070976.0
7265,53,1,6165,1316785465.0
7266,21,1,6166,1624871268.0
7267,49,1,6171,780859127.0
7268,14,1,6172,1044051456.0
7269,12,3,6173,8126555557.0
7270,63,2,6175,2733219431.0
7271,20,2,6176,4661767010.0
7272,20,3,6176,6613654285.0
7273,39,2,6177,2424371639.0
7274,20,4,6177,26234121822.0
7275,29,1,6178,821323293.5
7276,61,1,6178,462562513.5
7277,46,4,6179,14948036345.0
7278,21,1,6180,1624871268.0
7279,13,3,6180,5030803098.0
7280,51,3,6181,6546798534.0
7281,12,1,6181,929054068.3
7282,39,4,6183,14853619650.0
7283,21,4,6183,14948036345.0
7284,46,1,6183,524354473.6
7285,9,1,6184,524354473.6
7286,49,3,6185,6613654285.0
7287,21,4,6185,14948036345.0
7288,62,1,6185,462562513.5
7289,1,1,6185,1330721359.0
7290,15,1,6187,1279177183.0
7291,37,1,6187,1361850958.0
7292,52,1,6188,544166758.7
7293,12,1,6189,667008083.8
7294,9,3,6189,5961674471.0
7295,40,4,6189,14853619650.0
7296,2,1,6190,1144883175.0
7297,21,3,6192,6613654285.0
7298,12,1,6192,1392461682.0
7299,14,1,6193,1289941312.0
7300,1,1,6195,804163519.8
7301,12,1,6195,1202216175.0
7302,12,1,6197,1817110005.0
7303,14,1,6198,1289941312.0
7304,2,3,6199,5749773962.0
7305,51,3,6202,5444835808.0
7306,46,1,6204,524354473.6
7307,12,1,6205,724425016.1
7308,21,1,6205,1624871268.0
7309,49,1,6206,470006084.9
7310,21,1,6206,947222683.7
7311,18,3,6206,7188343121.0
7312,50,1,6207,795430630.9
7313,12,1,6207,314330506.3
7314,29,1,6207,821323293.5
7315,39,2,6207,2424371639.0
7316,63,2,6207,2733219431.0
7317,37,2,6207,3450533798.0
7318,11,1,6208,361085120.4
7319,21,1,6209,1624871268.0
7320,51,3,6211,18109595236.0
7321,1,1,6211,764857185.2
7322,14,1,6212,1289941312.0
7323,29,1,6212,821323293.5
7324,12,1,6214,1081582159.0
7325,52,1,6215,513166159.3
7326,9,3,6215,5961674471.0
7327,13,3,6215,8938953132.0
7328,15,1,6215,793091408.2
7329,63,2,6216,2733219431.0
7330,46,4,6216,14948036345.0
7331,10,1,6217,965394150.2
7332,45,1,6219,1119276599.0
7333,40,4,6220,14853619650.0
7334,9,3,6220,5961674471.0
7335,49,1,6220,631054452.8
7336,37,1,6221,1361850958.0
7337,46,2,6223,3450533798.0
7338,51,3,6224,11719078080.0
7339,20,3,6224,6613654285.0
7340,12,3,6224,8126555557.0
7341,63,2,6225,2733219431.0
7342,11,2,6225,2544197467.0
7343,12,1,6227,675871623.2
7344,58,1,6228,775055478.6
7345,8,2,6231,2424371639.0
7346,21,4,6231,14948036345.0
7347,10,1,6232,1396939675.0
7348,14,1,6232,996938338.6
7349,53,2,6236,4224952563.0
7350,8,2,6237,2424371639.0
7351,20,2,6237,4661767010.0
7352,52,1,6238,654700883.5
7353,49,1,6240,853879008.8
7354,20,4,6240,26234121822.0
7355,51,3,6240,6125661347.0
7356,10,1,6240,894588857.5
7357,46,2,6241,3450533798.0
7358,21,2,6242,4661767010.0
7359,14,3,6242,8938953132.0
7360,46,4,6242,14948036345.0
7361,22,1,6243,947222683.7
7362,12,1,6244,636667525.7
7363,12,1,6244,647801475.1
7364,48,3,6245,8097986358.0
7365,45,1,6245,1119276599.0
7366,16,1,6245,1170326619.0
7367,49,3,6246,6613654285.0
7368,62,1,6248,462562513.5
7369,51,3,6248,6713297663.0
7370,13,1,6249,1289941312.0
7371,58,1,6250,775055478.6
7372,45,1,6252,1119276599.0
7373,13,3,6252,5030803098.0
7374,51,3,6252,12607556338.0
7375,63,2,6253,2733219431.0
7376,18,3,6253,7188343121.0
7377,12,1,6254,508572975.5
7378,29,1,6254,821323293.5
7379,45,1,6255,1119276599.0
7380,48,1,6257,804942492.1
7381,9,1,6257,524354473.6
7382,2,1,6258,929727587.7
7383,21,1,6258,1624871268.0
7384,25,1,6259,785057726.5
7385,1,1,6261,1144883175.0
7386,11,2,6262,2544197467.0
7387,1,1,6262,817694351.9
7388,1,1,6264,864147882.1
7389,20,2,6264,4661767010.0
7390,2,3,6265,5749773962.0
7391,51,3,6265,10864827896.0
7392,22,1,6267,947222683.7
7393,14,3,6267,5030803098.0
7394,52,2,6267,4224952563.0
7395,12,1,6269,555215476.4
7396,1,1,6270,1217804008.0
7397,12,1,6271,610203284.3
7398,12,3,6271,8126555557.0
7399,4,1,6272,1050617319.0
7400,58,1,6273,775055478.6
7401,20,3,6274,6613654285.0
7402,49,1,6275,649532861.8
7403,49,3,6275,6613654285.0
7404,49,3,6275,6613654285.0
7405,1,1,6276,821056360.2
7406,1,1,6276,701473292.8
7407,46,4,6276,14948036345.0
7408,27,1,6276,1247943521.0
7409,10,1,6278,1355987909.0
7410,2,3,6278,5749773962.0
7411,60,2,6279,3611421792.0
7412,27,1,6279,1205057041.0
7413,49,1,6279,476737129.6
7414,49,1,6281,1467749691.0
7415,12,3,6285,8126555557.0
7416,2,1,6287,1154363814.0
7417,18,3,6287,7188343121.0
7418,22,1,6287,947222683.7
7419,12,1,6288,1831694040.0
7420,60,2,6288,3611421792.0
7421,12,1,6288,801585616.7
7422,12,1,6289,1140454593.0
7423,50,1,6289,795430630.9
7424,52,2,6290,4224952563.0
7425,62,1,6290,462562513.5
7426,7,2,6291,2424371639.0
7427,12,1,6291,782617319.7
7428,12,1,6291,490549442.5
7429,58,1,6292,775055478.6
7430,8,2,6293,2424371639.0
7431,51,3,6293,11214283727.0
7432,9,1,6294,524354473.6
7433,45,1,6294,1119276599.0
7434,12,3,6295,8126555557.0
7435,37,2,6296,3450533798.0
7436,49,1,6297,853879008.8
7437,20,4,6297,26234121822.0
7438,26,1,6297,1205057041.0
7439,20,3,6297,6613654285.0
7440,11,2,6297,2544197467.0
7441,45,1,6298,1119276599.0
7442,53,2,6298,4224952563.0
7443,12,3,6299,8126555557.0
7444,61,2,6302,3611421792.0
7445,46,1,6305,524354473.6
7446,16,1,6308,1407112774.0
7447,21,1,6309,1624871268.0
7448,52,1,6311,548734562.1
7449,10,1,6312,1084249143.0
7450,11,1,6312,1456869144.0
7451,1,3,6312,5749773962.0
7452,63,2,6313,2733219431.0
7453,14,1,6313,738134925.7
7454,11,2,6313,2544197467.0
7455,53,1,6313,1316785465.0
7456,14,1,6314,1289941312.0
7457,37,2,6315,3450533798.0
7458,20,3,6315,6613654285.0
7459,58,1,6315,775055478.6
7460,8,2,6316,2424371639.0
7461,37,2,6316,3450533798.0
7462,32,1,6318,821323293.5
7463,11,2,6319,2544197467.0
7464,29,1,6319,821323293.5
7465,1,1,6320,786063508.5
7466,62,1,6320,462562513.5
7467,37,1,6321,1361850958.0
7468,29,1,6321,821323293.5
7469,1,1,6326,750602938.8
7470,45,1,6328,1119276599.0
7471,9,3,6328,5961674471.0
7472,20,4,6329,26234121822.0
7473,51,3,6329,8016528373.0
7474,49,3,6329,6613654285.0
7475,1,1,6330,637888159.8
7476,14,1,6332,1301643168.0
7477,52,1,6333,453264075.2
7478,11,2,6334,2544197467.0
7479,15,1,6335,944627001.3
7480,45,1,6336,1119276599.0
7481,15,3,6338,8938953132.0
7482,61,1,6339,462562513.5
7483,52,1,6340,603696563.6
7484,27,1,6341,1247943521.0
7485,14,3,6342,8938953132.0
7486,9,3,6342,5961674471.0
7487,52,1,6342,867364530.6
7488,12,1,6343,2042360000.0
7489,8,2,6346,2424371639.0
7490,10,1,6346,1181847598.0
7491,12,1,6346,165215431.5
7492,1,1,6348,637888159.8
7493,37,2,6349,3450533798.0
7494,20,4,6351,26234121822.0
7495,37,2,6351,3450533798.0
7496,26,1,6352,1205057041.0
7497,10,1,6352,664438755.0
7498,51,1,6352,646271662.6
7499,52,2,6353,4224952563.0
7500,1,3,6353,5749773962.0
7501,45,1,6354,1119276599.0
7502,2,1,6354,1078162600.0
7503,50,1,6354,795430630.9
7504,36,2,6356,3450533798.0
7505,12,1,6356,1139251904.0
7506,8,1,6358,524354473.6
7507,46,4,6358,14948036345.0
7508,13,1,6358,908911074.5
7509,5,1,6360,836973359.6
7510,46,1,6361,524354473.6
7511,14,3,6362,8938953132.0
7512,20,3,6363,6613654285.0
7513,14,3,6365,5030803098.0
7514,26,1,6365,1205057041.0
7515,46,2,6367,3450533798.0
7516,15,1,6367,1247673539.0
7517,45,1,6367,1119276599.0
7518,10,1,6367,1066152400.0
7519,13,1,6368,1289941312.0
7520,20,4,6369,26234121822.0
7521,6,1,6370,901765476.2
7522,51,1,6370,497000541.2
7523,1,1,6370,821126400.3
7524,12,1,6371,671829500.4
7525,15,1,6371,1272977549.0
7526,6,1,6371,901765476.2
7527,52,1,6372,576826182.0
7528,37,1,6373,1361850958.0
7529,61,1,6374,462562513.5
7530,36,1,6374,1361850958.0
7531,1,1,6375,731729579.7
7532,21,4,6375,14948036345.0
7533,20,3,6376,6613654285.0
7534,51,1,6376,523646670.3
7535,49,1,6377,568694072.0
7536,12,1,6379,835071594.8
7537,50,1,6380,795430630.9
7538,11,2,6380,2544197467.0
7539,53,1,6380,1316785465.0
7540,12,3,6381,8126555557.0
7541,21,1,6383,1624871268.0
7542,14,1,6383,1289941312.0
7543,14,3,6383,5030803098.0
7544,51,3,6384,8188101055.0
7545,58,1,6388,775055478.6
7546,49,1,6388,1096317331.0
7547,51,3,6388,6266881314.0
7548,51,1,6388,605946678.8
7549,51,1,6389,425135966.4
7550,51,1,6392,639241866.4
7551,1,1,6392,1006114204.0
7552,61,2,6392,3611421792.0
7553,20,4,6392,26234121822.0
7554,50,1,6392,795430630.9
7555,11,2,6393,2544197467.0
7556,40,4,6393,14853619650.0
7557,12,1,6394,412649215.7
7558,40,4,6394,14853619650.0
7559,62,1,6396,462562513.5
7560,45,1,6397,1119276599.0
7561,11,2,6397,2544197467.0
7562,14,1,6398,808557641.9
7563,12,1,6399,1289941312.0
7564,1,1,6399,738690073.0
7565,50,1,6399,795430630.9
7566,6,1,6401,901765476.2
7567,10,1,6401,1043152485.0
7568,52,2,6402,4224952563.0
7569,20,4,6402,26234121822.0
7570,12,1,6403,958851297.1
7571,53,2,6404,4224952563.0
7572,52,1,6405,433881311.9
7573,18,3,6407,7188343121.0
7574,27,1,6411,1247943521.0
7575,52,1,6411,1316785465.0
7576,61,2,6411,3611421792.0
7577,14,1,6412,871302680.1
7578,20,2,6413,4661767010.0
7579,2,3,6414,5749773962.0
7580,61,2,6415,3611421792.0
7581,11,2,6416,2544197467.0
7582,12,1,6417,459839924.2
7583,45,1,6418,1119276599.0
7584,21,2,6418,4661767010.0
7585,1,1,6419,1085077015.0
7586,21,4,6420,14948036345.0
7587,6,1,6420,901765476.2
7588,37,1,6420,1361850958.0
7589,46,2,6422,3450533798.0
7590,12,1,6422,1135827537.0
7591,37,1,6422,1361850958.0
7592,7,2,6423,2424371639.0
7593,9,3,6426,5961674471.0
7594,14,1,6427,1289941312.0
7595,12,1,6427,766830507.8
7596,48,3,6428,8097986358.0
7597,58,1,6428,775055478.6
7598,52,1,6429,742562209.5
7599,2,1,6431,1132744358.0
7600,21,1,6431,785057726.5
7601,1,1,6431,955964196.3
7602,61,1,6431,462562513.5
7603,20,2,6432,4661767010.0
7604,14,1,6433,937291505.6
7605,8,2,6434,2424371639.0
7606,46,1,6434,524354473.6
7607,18,3,6434,7188343121.0
7608,12,1,6434,1016163045.0
7609,20,3,6435,6613654285.0
7610,27,1,6435,1205057041.0
7611,53,2,6436,4224952563.0
7612,18,3,6436,7188343121.0
7613,46,1,6438,524354473.6
7614,49,1,6439,804942492.1
7615,48,3,6439,6613654285.0
7616,27,1,6439,1247943521.0
7617,51,3,6440,11718408109.0
7618,12,1,6441,1661326807.0
7619,15,1,6441,785201318.4
7620,20,2,6442,4661767010.0
7621,9,3,6444,5961674471.0
7622,2,1,6444,1148962532.0
7623,1,1,6445,987502373.1
7624,49,3,6446,6613654285.0
7625,14,3,6446,7188343121.0
7626,26,1,6448,1205057041.0
7627,48,3,6448,8097986358.0
7628,6,1,6450,901765476.2
7629,53,2,6451,4224952563.0
7630,12,1,6453,1204468880.0
7631,12,1,6453,396302897.1
7632,12,1,6454,944343522.9
7633,10,1,6454,871750367.1
7634,52,1,6454,554504880.5
7635,10,1,6455,1254080972.0
7636,9,3,6456,5961674471.0
7637,37,1,6459,1361850958.0
7638,5,1,6459,952589715.4
7639,10,1,6460,1155931126.0
7640,14,1,6463,1289941312.0
7641,11,2,6463,2544197467.0
7642,11,2,6464,2544197467.0
7643,1,1,6465,948324923.1
7644,51,1,6466,536648763.5
7645,12,1,6468,1553822158.0
7646,45,1,6471,1119276599.0
7647,51,3,6472,9300924357.0
7648,12,1,6472,1225784023.0
7649,11,1,6473,503350094.3
7650,61,2,6474,3611421792.0
7651,8,2,6476,2424371639.0
7652,40,4,6476,14853619650.0
7653,14,1,6477,1289941312.0
7654,50,1,6478,795430630.9
7655,21,2,6478,4661767010.0
7656,46,2,6478,3450533798.0
7657,10,1,6479,581693151.3
7658,13,1,6479,786479219.5
7659,14,1,6482,1111710392.0
7660,18,3,6482,7188343121.0
7661,21,2,6483,4661767010.0
7662,46,1,6483,524354473.6
7663,49,1,6484,476737129.6
7664,25,1,6485,785057726.5
7665,53,1,6485,1316785465.0
7666,9,1,6485,524354473.6
7667,52,1,6486,1316785465.0
7668,9,3,6486,5961674471.0
7669,11,2,6488,2544197467.0
7670,39,2,6488,2424371639.0
7671,51,3,6488,7055187032.0
7672,20,3,6489,6613654285.0
7673,8,2,6489,2424371639.0
7674,1,1,6489,708839984.0
7675,45,1,6489,1119276599.0
7676,10,1,6490,616213924.3
7677,20,3,6490,6613654285.0
7678,16,3,6490,8938953132.0
7679,9,3,6491,5961674471.0
7680,62,2,6491,2733219431.0
7681,12,3,6492,8126555557.0
7682,37,1,6492,1361850958.0
7683,49,3,6493,6613654285.0
7684,45,1,6496,1119276599.0
7685,9,1,6496,524354473.6
7686,26,1,6497,1205057041.0
7687,62,1,6497,462562513.5
7688,14,1,6497,760322328.5
7689,49,3,6499,6613654285.0
7690,53,2,6499,4224952563.0
7691,51,3,6500,8149279414.0
7692,50,1,6500,795430630.9
7693,63,2,6502,2733219431.0
7694,14,3,6503,8938953132.0
7695,8,2,6503,2424371639.0
7696,10,1,6503,673133692.3
7697,39,2,6503,2424371639.0
7698,25,1,6503,785057726.5
7699,61,2,6505,3611421792.0
7700,61,2,6505,3611421792.0
7701,46,1,6505,524354473.6
7702,32,1,6506,821323293.5
7703,51,3,6506,5110522525.0
7704,52,1,6506,841479535.9
7705,40,4,6506,14853619650.0
7706,37,1,6508,1361850958.0
7707,10,1,6509,808516524.0
7708,61,2,6510,3611421792.0
7709,48,3,6510,6613654285.0
7710,25,1,6511,785057726.5
7711,10,1,6511,1111187048.0
7712,46,4,6512,14948036345.0
7713,14,3,6513,8938953132.0
7714,14,1,6514,1308027499.0
7715,13,3,6515,5030803098.0
7716,20,2,6515,4661767010.0
7717,6,1,6516,901765476.2
7718,12,3,6517,8126555557.0
7719,48,1,6518,608337382.7
7720,61,2,6519,3611421792.0
7721,1,1,6519,819002551.4
7722,20,3,6519,6613654285.0
7723,15,1,6521,795583280.3
7724,61,2,6522,3611421792.0
7725,52,1,6524,635721387.7
7726,2,1,6524,942832331.7
7727,40,4,6526,14853619650.0
7728,25,1,6526,785057726.5
7729,51,3,6527,5444835808.0
7730,49,3,6528,6613654285.0
7731,52,1,6528,509035591.2
7732,21,1,6528,785057726.5
7733,14,1,6529,838461380.4
7734,1,1,6529,738659889.3
7735,23,1,6529,947222683.7
7736,9,3,6530,5961674471.0
7737,46,1,6530,524354473.6
7738,11,1,6532,1187292409.0
7739,46,2,6534,3450533798.0
7740,15,1,6536,916834743.1
7741,15,3,6537,8938953132.0
7742,10,1,6537,961311693.7
7743,21,4,6538,14948036345.0
7744,45,1,6538,1119276599.0
7745,9,1,6539,524354473.6
7746,10,1,6541,814306349.9
7747,12,3,6544,8126555557.0
7748,9,3,6545,5961674471.0
7749,2,3,6545,5749773962.0
7750,1,1,6546,704528592.2
7751,46,1,6548,524354473.6
7752,39,2,6548,2424371639.0
7753,21,1,6548,1624871268.0
7754,40,4,6549,14853619650.0
7755,37,2,6552,3450533798.0
7756,53,1,6552,1316785465.0
7757,37,2,6553,3450533798.0
7758,11,3,6554,8126555557.0
7759,14,1,6555,953703247.6
7760,1,1,6555,1213490259.0
7761,29,1,6557,821323293.5
7762,21,4,6558,14948036345.0
7763,45,1,6559,1119276599.0
7764,63,2,6560,2733219431.0
7765,51,3,6562,6824926430.0
7766,13,3,6563,5030803098.0
7767,1,1,6564,1323398953.0
7768,46,4,6564,14948036345.0
7769,12,3,6565,8126555557.0
7770,49,3,6566,6613654285.0
7771,45,1,6566,1119276599.0
7772,11,2,6566,2544197467.0
7773,39,2,6567,2424371639.0
7774,12,1,6569,361131966.8
7775,46,1,6571,524354473.6
